Age,Gender,Income,Balance,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn
53,1,3,1019052.99,2,0,1,1,1,0
43,2,2,1435115.7,1,1,1,0,3,0
47,1,1,938901.24,2,1,1,1,1,0
52,1,4,558939.96,4,1,1,0,2,1
50,2,1,421306.02,4,0,2,0,1,1
53,2,2,1054962,1,0,1,1,1,0
37,1,2,731169.81,3,0,1,1,2,1
31,1,1,69453,4,0,1,1,1,1
37,2,3,809705.61,4,0,2,1,2,0
39,2,2,707025.33,3,0,2,1,2,1
36,2,3,30470.13,0,1,2,1,1,0
34,2,1,564260.4,3,0,2,1,2,0
40,1,4,1049290.92,0,1,2,1,1,0
48,2,2,879829.2,3,1,1,0,1,0
39,2,2,739310.94,1,0,1,0,2,0
52,2,1,555163.29,1,0,4,0,3,0
45,2,1,1176075.63,4,0,2,1,1,0
27,1,4,1239671.16,4,1,2,0,1,0
41,1,3,656487.45,2,0,2,0,2,0
49,2,1,16380,3,0,2,0,3,1
41,1,3,603982.44,1,0,1,0,3,0
36,2,3,1116076.77,2,0,1,1,1,0
44,2,4,876194.19,1,0,1,1,3,1
32,1,2,283124.25,4,1,2,1,1,0
32,2,3,128754,1,1,2,1,3,0
59,2,3,557403.66,0,1,1,1,3,0
35,2,3,1826524.44,2,1,2,0,1,0
37,2,1,125343,0,1,2,1,2,0
30,2,3,112302,4,0,1,0,1,0
30,2,3,1273515.75,2,0,1,0,1,0
41,2,2,403343.82,1,1,2,1,3,0
46,1,2,1363137.21,2,1,2,0,3,0
42,2,3,1507942.08,2,1,1,0,1,0
63,1,1,805933.08,3,1,1,0,1,1
62,1,4,1385683.11,2,0,1,1,2,0
33,2,3,971530.02,3,0,1,0,1,0
41,2,2,969110.46,5,0,1,1,2,0
57,2,4,589142.79,5,0,2,1,2,1
44,2,3,412291.71,3,0,2,1,2,0
39,1,3,992552.04,4,1,2,1,2,0
34,1,1,49869,0,1,1,0,1,0
40,1,2,714427.65,1,1,1,1,3,1
55,2,4,1781206.47,0,1,2,1,1,1
25,2,1,908532.81,2,1,1,1,1,0
32,2,2,1639978.2,4,1,2,0,3,0
56,1,4,593527.68,3,0,2,1,2,1
57,2,1,262341.54,1,1,2,1,1,0
54,2,2,564517.62,3,0,4,1,1,0
27,1,3,354687.21,4,0,2,1,1,0
44,1,4,936718.74,4,1,2,0,1,0
35,2,4,173979,0,0,2,1,1,0
47,2,4,204401.16,2,0,2,1,2,0
41,1,4,450163.98,2,0,2,1,3,0
43,1,3,1143519.39,3,0,1,1,1,1
38,2,2,920292.57,2,0,1,1,3,0
43,2,2,738719.82,5,1,1,1,3,0
31,1,3,272193.93,4,0,1,1,2,0
69,1,1,830859.3,3,1,4,1,2,0
56,2,1,1237829.85,5,0,1,1,1,0
71,2,4,1249675.47,2,1,1,1,1,0
34,1,4,1433947.32,1,1,1,1,3,0
61,1,2,745776.72,0,0,1,1,1,1
40,2,4,1721923.11,5,1,1,1,3,1
35,1,1,148359.69,3,0,1,0,2,1
42,2,4,104171.4,3,0,1,0,1,0
46,1,2,629396.64,1,1,2,1,1,0
41,1,4,483913.71,3,0,1,0,3,0
46,1,1,908736.48,3,0,4,1,1,0
41,2,1,1503035.82,0,0,1,1,1,0
25,2,3,1040699.7,3,0,2,0,1,0
30,1,4,376028.46,4,1,2,0,1,0
30,1,1,854272.35,2,0,2,1,1,0
43,2,3,1194087.96,1,0,1,0,3,0
65,2,3,47709.27,4,1,1,1,3,0
47,2,2,1636051.32,5,1,1,1,1,0
46,2,2,217565.19,1,1,1,0,3,0
40,2,1,114075,4,0,2,1,1,0
62,1,4,288346.32,4,1,2,1,2,1
35,2,1,1645313.76,1,1,2,0,3,0
30,2,4,1537342.02,0,0,1,1,2,1
40,2,3,1196860.95,1,1,2,1,2,0
31,2,1,1090937.07,3,1,2,0,2,1
37,2,3,1336983.75,3,1,1,1,1,1
39,1,3,599439.78,3,1,1,1,2,0
38,1,3,1919610,1,0,2,1,1,0
43,2,4,709631.46,1,0,1,1,1,0
41,2,1,1490874.39,1,1,2,0,1,0
38,2,1,662555.52,3,1,2,1,3,0
37,1,2,1344216.15,1,0,2,1,3,0
33,1,2,1571719.05,2,0,1,0,1,1
34,2,2,562922.91,3,1,1,1,3,0
32,2,3,1902698.37,3,0,1,1,1,0
50,1,4,1820342.61,2,0,1,0,2,0
29,2,4,495609.03,2,0,1,0,1,0
34,2,2,1161191.07,5,1,1,0,3,0
33,1,1,874565.01,2,1,1,1,1,0
48,1,2,57105,3,0,1,0,1,0
48,1,1,1286339.13,0,1,1,0,2,1
53,1,2,402197.76,0,1,1,0,3,0
42,2,1,575095.41,5,1,1,1,2,0
38,2,3,186397.65,4,0,1,0,3,1
51,2,3,1509696.63,4,1,1,1,1,0
43,2,2,542933.01,2,0,1,0,3,1
33,2,4,274994.28,5,1,2,1,1,0
40,1,2,684399.33,2,1,2,1,1,1
53,1,3,1147156.92,5,0,1,1,1,1
44,1,2,941188.32,1,0,1,0,1,0
33,2,3,595014.93,0,0,2,1,2,1
39,2,2,1649569.5,2,1,1,1,2,0
33,1,4,733008.87,3,1,1,0,1,0
47,1,2,1239006.33,1,0,2,1,1,1
37,2,1,112992.75,0,1,2,1,1,0
29,2,3,153936,3,0,1,0,2,0
29,2,4,715381.65,3,0,2,1,2,0
38,2,4,165456,1,0,2,0,3,0
27,2,2,342607.41,4,1,2,1,3,0
36,2,3,173266.92,1,0,1,0,2,0
43,1,2,473262.3,3,1,2,1,1,0
41,2,4,549748.89,3,0,2,1,1,1
44,2,3,1085993.55,5,1,2,1,3,0
64,1,1,198417.24,4,0,2,1,2,0
52,2,4,890604,0,0,1,0,2,1
37,2,2,41661,5,0,2,1,1,0
33,2,4,423922.5,1,0,1,0,3,0
43,1,1,801055.44,2,0,2,0,3,0
39,1,4,961719.21,4,0,2,1,1,0
53,2,2,64386.81,3,1,2,1,1,0
36,2,4,870568.65,2,0,4,1,1,0
40,2,1,781509.6,3,1,2,1,1,1
40,2,2,910260.45,2,0,2,1,2,0
41,2,1,1029600.63,3,1,1,1,3,0
55,2,3,589548.96,2,1,1,1,2,0
63,2,3,76122,1,0,1,1,2,0
39,2,3,569447.64,3,0,1,1,1,0
30,2,2,1207209.51,2,0,2,0,2,0
34,1,1,1120526.01,0,1,2,0,1,0
26,2,2,991167.03,1,1,1,1,3,0
56,2,2,676747.98,3,1,2,0,1,0
41,1,1,968829.75,2,1,1,0,1,0
34,1,4,74520,0,0,2,1,3,0
33,2,3,1206229.77,3,0,2,1,1,0
40,1,2,675164.52,2,1,1,1,2,0
37,2,2,649748.7,0,1,2,1,1,0
40,2,4,779375.61,4,1,2,1,3,0
27,2,1,1106457.84,1,1,2,1,2,0
32,2,1,1274172.3,1,0,2,1,1,0
30,2,1,571236.21,1,1,1,1,1,0
35,1,1,321823.53,2,0,1,1,1,0
30,1,4,1372389.57,4,0,2,1,2,0
36,2,4,930129.12,4,0,1,1,1,1
51,1,2,1360656.45,4,1,1,0,2,0
32,1,2,651026.34,1,0,1,1,1,0
34,2,2,1113708.42,5,0,1,1,1,0
37,1,3,1449422.1,4,1,2,1,3,0
25,1,1,596683.44,0,1,1,1,2,0
37,1,4,911259.99,2,0,2,1,1,0
32,1,2,2283068.61,3,0,2,0,1,0
37,1,3,1327709.16,4,0,1,1,1,0
48,2,3,792274.05,4,0,1,1,2,1
33,1,2,979378.11,4,0,2,1,1,0
55,2,1,662575.68,2,0,2,1,1,1
46,1,4,1331966.79,3,1,1,0,1,0
38,2,2,935963.46,4,1,2,0,2,0
32,1,4,1196460.54,4,0,2,1,3,0
36,1,1,137061,3,1,2,1,1,0
45,1,3,684857.79,1,1,1,0,3,1
45,2,4,437080.68,0,1,2,1,2,0
31,2,2,867928.95,5,1,1,0,3,0
34,1,1,54081,4,1,4,1,2,0
39,1,4,474499.98,3,1,2,1,1,1
36,1,2,730882.71,3,1,2,1,2,0
30,1,3,468483.48,0,1,2,1,2,0
41,1,2,63972,3,0,4,0,1,0
36,2,2,1375832.43,4,1,2,1,3,0
42,1,3,1841243.04,4,0,1,1,1,1
41,2,1,698523.75,4,0,1,1,1,0
38,2,4,451578.78,4,1,1,1,1,0
54,2,3,623167.11,5,0,1,0,1,1
35,1,4,1816082.1,3,0,1,1,1,1
43,2,4,1737205.2,0,1,1,1,3,0
31,1,2,170793,1,0,1,1,1,0
39,2,1,982227.78,0,1,1,1,2,0
44,2,4,1166409.18,1,1,1,0,1,0
35,1,1,758381.85,0,0,1,0,1,0
28,2,2,1149578.46,4,0,2,1,1,0
52,2,1,1320076.8,0,0,2,0,2,0
30,1,4,1702838.25,1,1,1,1,3,0
55,1,4,167192.55,1,0,2,0,3,0
35,2,2,405540.36,2,0,2,0,1,0
64,2,2,525377.52,2,1,2,1,2,0
65,1,4,138919.23,0,0,4,0,2,1
23,1,1,816249.6,2,1,1,1,2,0
26,1,1,146322,3,1,2,1,2,0
43,2,3,1649165.31,4,1,1,1,2,0
54,1,2,625179.33,4,1,4,1,2,0
38,1,4,83313,2,1,4,1,1,0
33,2,1,1737632.25,2,0,1,1,1,0
36,2,2,753235.92,0,1,1,0,1,0
39,2,1,804640.86,1,0,2,1,2,0
52,2,4,1412647.74,3,0,1,0,1,0
34,1,3,111717,1,1,2,0,1,1
35,2,3,7371,2,1,2,1,2,0
49,2,4,1132827.93,4,0,1,1,2,1
29,1,4,391886.19,5,0,4,1,2,0
36,2,2,891810.81,4,0,1,1,1,0
39,1,4,1524267.63,0,1,2,0,1,0
43,1,2,45882,1,0,2,1,3,0
43,1,2,1042274.25,4,0,1,1,2,0
43,2,3,1107342.72,2,1,1,1,1,0
56,2,4,1618650.27,1,1,1,1,1,1
33,2,4,1318855.23,1,0,1,0,2,0
41,2,3,665378.01,3,1,2,1,2,0
25,2,1,556944.93,3,1,2,1,3,0
34,2,3,148324.95,3,0,1,0,3,0
42,2,2,642064.05,1,0,2,0,1,0
38,1,1,612229.23,2,1,2,1,1,0
35,1,2,742821.84,3,1,1,1,3,0
46,1,3,1315025.37,4,0,2,0,2,1
47,2,3,1271256.57,2,0,2,1,1,0
36,2,3,526725.72,2,1,2,0,1,0
38,1,3,582977.79,5,0,2,1,1,0
45,2,2,561933.36,0,0,2,1,3,0
38,2,2,1045470.42,0,0,2,1,1,0
28,2,4,95940,2,0,1,1,2,0
39,1,2,797417.1,0,0,2,0,3,0
41,2,4,374139.27,1,1,1,1,3,1
31,2,1,1180418.49,4,0,1,1,3,0
36,1,2,1250135.37,2,0,1,1,1,1
38,2,2,405073.53,0,0,2,1,1,0
44,1,1,9927,2,1,2,1,1,1
61,2,1,946338.48,3,1,2,1,3,0
41,2,1,59382,4,0,2,1,2,1
38,1,1,1485184.95,3,1,2,1,1,0
23,2,2,1283567.13,1,1,1,1,3,0
60,2,2,179883,0,0,2,1,3,0
60,1,2,1274749.2,1,0,2,1,3,1
34,2,3,182591.01,5,1,2,0,3,1
53,1,4,586208.97,0,0,1,1,3,0
37,1,2,718268.76,3,1,2,1,3,0
38,1,3,1913951.16,3,1,1,1,2,0
33,1,4,1911062.97,0,0,1,0,2,0
51,1,4,76500,3,0,2,0,2,0
60,2,4,899227.08,0,0,1,1,2,1
64,2,4,1555836.57,3,0,2,1,1,0
54,2,1,1639460.79,1,0,2,1,1,0
49,1,1,821726.46,2,0,2,1,2,0
33,1,3,837414.45,3,0,1,1,1,1
36,2,4,1613056.68,4,1,1,1,1,0
52,1,3,945773.91,0,1,2,1,1,0
53,2,2,958703.76,3,0,2,1,1,1
53,1,3,589458.78,2,0,2,1,3,0
52,1,1,423229.5,4,0,2,1,2,1
32,1,1,1432225.98,4,0,1,1,3,0
33,2,1,678510.9,1,0,1,0,1,0
36,1,4,1139935.59,2,0,1,0,1,1
41,1,4,519495.84,5,1,1,1,3,0
25,2,2,784126.62,3,1,2,0,3,0
41,2,1,536522.67,4,1,2,0,3,0
43,1,2,603384.75,2,0,2,0,1,0
52,1,3,1096177.77,4,0,1,1,1,1
43,2,1,1073909.43,2,0,1,0,1,0
45,2,1,524375.91,2,1,1,1,1,1
34,2,3,442103.31,2,0,1,1,1,1
27,2,2,1077819.93,1,1,2,1,1,0
36,1,3,313749.27,4,0,1,1,1,0
40,1,2,581751.36,1,0,1,1,2,1
28,1,1,1922232.6,1,1,1,1,2,0
51,1,3,923829.03,2,1,1,0,1,0
54,2,1,143649,3,0,2,1,2,0
31,2,3,1288333.8,4,1,2,1,1,0
35,1,1,461950.92,4,1,1,0,2,0
37,1,2,753235.02,0,0,1,1,1,0
46,1,1,848812.41,4,0,2,1,2,0
57,2,1,1010947.32,4,1,1,1,1,1
27,1,4,639648.99,4,1,1,1,1,1
47,1,1,632435.13,2,1,2,0,1,1
45,1,3,960923.07,1,1,1,1,1,0
40,2,1,566668.98,4,0,2,1,1,0
40,1,2,515228.67,2,0,2,0,1,1
36,2,2,647863.29,2,1,1,1,1,0
63,2,3,986875.47,4,1,2,1,2,0
54,2,1,1211313.87,3,0,1,1,2,0
51,2,4,709092.27,0,0,2,1,2,0
28,1,1,1160232.39,0,0,2,1,1,0
54,2,2,462884.58,5,1,2,0,1,0
46,1,3,1248791.94,4,1,1,0,2,0
52,1,2,1253551.68,4,1,2,0,1,0
36,2,3,2195266.05,0,0,2,1,1,0
38,2,4,864875.88,2,0,1,1,2,1
33,2,2,1258509.69,3,0,2,1,1,0
46,1,3,682041.51,3,1,1,1,2,1
49,1,4,1105091.46,3,0,1,1,1,1
46,2,3,100053,2,1,2,0,3,0
40,2,3,1372281.66,2,0,2,1,1,0
49,1,1,1253452.41,2,0,2,1,2,0
45,2,2,1507121.01,5,1,2,1,1,0
33,1,3,1324699.11,0,1,2,1,1,0
27,2,3,951486.12,3,1,1,0,2,0
54,1,1,1549427.67,1,0,2,0,1,1
28,2,2,1093875.57,1,1,2,1,3,0
39,2,2,879324.03,2,1,2,1,1,0
37,1,3,594340.29,2,1,1,0,3,0
62,1,3,131121,3,0,1,1,2,0
27,2,1,1022248.62,1,0,2,1,2,0
33,2,3,282830.85,2,0,1,0,3,0
45,1,3,514228.05,1,0,1,0,3,0
50,2,4,283454.73,2,0,2,0,3,1
52,1,3,143496,3,1,1,0,3,0
49,2,4,328423.32,0,0,2,1,1,1
42,1,2,523101.6,4,0,2,1,2,0
66,1,2,1112130.9,3,1,1,1,2,0
49,1,4,996518.34,1,1,2,1,1,1
33,1,4,991625.94,1,1,1,0,2,0
45,1,3,102096,1,0,2,1,3,0
51,2,4,1018069.74,4,1,2,1,1,0
36,2,2,986297.4,4,0,1,0,2,0
44,1,1,156797.73,2,0,1,1,1,0
36,1,4,1277173.44,1,1,1,1,1,0
51,1,3,1159244.37,1,1,1,0,1,0
49,1,3,425737.26,1,0,2,0,1,1
45,2,4,292203.81,4,1,2,0,2,0
51,2,3,631314.72,2,0,2,0,3,0
29,2,1,1528691.67,2,1,1,0,1,0
34,2,3,583934.13,2,1,2,0,1,0
26,2,2,1244920.5,0,1,1,1,1,0
28,1,1,1447856.37,3,1,1,1,2,0
23,1,3,989209.44,2,1,1,0,1,0
31,2,4,1299039.57,2,0,2,1,3,0
52,2,2,985062.78,1,0,2,1,2,1
49,2,3,807098.22,1,1,2,1,2,0
41,1,3,13662,2,1,2,0,2,0
37,2,2,831441.69,1,0,1,1,2,0
49,2,1,1495706.94,0,1,1,0,2,0
43,1,3,991721.34,3,1,1,0,1,0
43,2,2,841599.9,5,1,1,1,3,0
47,2,2,1700370,3,0,1,1,1,1
30,2,3,1127579.31,3,1,2,1,3,0
45,1,1,1417311.9,2,1,1,1,1,0
47,1,1,13401,2,0,2,1,2,0
52,2,2,1292620.41,4,1,2,0,3,0
37,1,1,2132129.34,4,1,1,1,3,0
47,1,2,985885.29,1,1,2,0,1,0
28,1,1,528921.36,0,1,2,1,3,0
46,1,2,591196.86,2,1,1,1,2,0
40,2,4,485792.64,3,0,2,1,3,0
26,1,4,1327554.72,1,0,4,0,1,0
33,1,2,1367357.49,5,0,1,0,2,0
44,1,1,694653.39,2,1,2,1,1,0
35,1,4,1125771.84,0,0,1,1,2,0
51,2,1,1204704.27,1,0,1,1,1,0
26,2,3,1197511.83,1,1,2,1,2,0
37,2,2,1020393,1,1,2,1,1,1
31,2,3,1455086.79,2,0,1,1,2,0
51,1,1,211380.93,5,0,2,1,3,0
51,1,4,160119.9,2,1,2,1,1,1
40,1,4,1139181.21,0,0,2,1,1,0
39,2,1,698800.68,3,0,2,0,2,0
42,2,2,753924.24,2,0,2,0,2,0
45,2,2,365306.76,0,1,2,0,3,0
38,1,2,596617.74,0,1,1,1,2,0
38,2,2,1227608.73,0,0,2,1,1,0
51,2,4,152289,3,1,1,0,1,0
41,2,2,1383584.67,0,1,2,1,3,0
60,2,3,1280266.65,1,1,1,1,1,0
57,1,3,738973.35,2,1,1,0,3,0
31,2,3,180746.01,1,1,2,1,3,0
24,2,4,990312.48,3,0,2,1,1,0
34,1,2,1075706.91,1,1,2,0,2,0
49,2,4,2402199.81,3,1,1,0,2,1
36,1,3,1523309.58,1,0,4,0,1,1
27,1,4,874298.7,3,0,1,1,1,1
49,2,4,1738470.33,4,0,2,1,1,0
28,2,1,756622.8,3,0,1,1,3,0
35,2,4,639919.53,4,1,2,1,2,0
39,2,3,218372.49,3,1,2,1,2,0
26,2,3,1362526.29,3,1,2,0,2,0
36,1,2,114571.71,3,0,2,1,2,0
49,1,4,625259.88,3,0,1,0,1,1
30,2,3,1572926.49,2,1,1,1,3,0
43,2,3,382578.12,1,0,4,1,2,0
38,1,3,1050162.48,1,0,1,1,2,0
35,1,1,910540.98,1,1,2,1,2,0
45,1,4,987274.17,3,1,2,1,2,0
38,2,2,977313.96,5,1,1,1,2,0
49,2,1,1039947.48,3,0,2,0,1,0
38,1,2,531622.08,5,1,2,1,3,1
38,1,3,1228598.82,1,1,1,0,1,0
69,1,2,1329430.59,3,1,1,0,2,0
27,1,3,895698.81,0,1,1,0,1,0
28,2,3,793989.09,4,1,1,0,3,0
45,2,3,301136.31,4,1,2,0,1,0
25,2,4,501042.51,0,0,2,1,2,0
46,2,1,149508,3,1,1,1,3,0
43,1,1,313650.45,4,1,2,0,3,0
46,2,2,105966,3,0,2,0,2,1
34,2,2,909130.05,4,1,2,1,3,0
35,2,2,891537.57,3,0,4,1,3,0
38,2,2,1008415.26,1,1,2,1,1,1
27,1,1,701178.84,4,0,2,1,1,0
41,1,4,1097112.87,2,1,2,0,1,0
33,1,3,492609.33,0,1,1,1,3,0
30,2,1,353189.7,4,1,1,1,3,0
47,1,3,1812860.91,4,1,2,0,1,1
40,2,2,702631.44,4,0,2,1,1,0
36,1,2,119403,2,1,2,1,2,0
37,1,4,935724.42,4,0,1,1,3,1
58,2,1,1898724.87,1,1,1,1,2,1
41,2,4,1228186.53,1,0,1,0,3,0
49,1,4,968022,3,1,2,1,3,0
46,1,4,1194748.47,2,1,2,1,2,0
37,1,3,936712.26,2,0,2,1,3,0
37,2,3,746855.64,2,0,1,1,1,0
51,1,4,723158.1,2,1,1,0,2,0
44,1,3,1202733.09,0,0,1,0,2,0
36,2,4,573054.75,3,1,2,1,3,1
33,1,4,1633473.63,0,0,1,1,1,0
46,2,4,1259340.75,1,0,1,1,1,0
35,1,3,1571883.48,4,1,1,1,3,0
54,1,4,178983,3,1,2,1,2,1
52,2,1,31365,1,1,2,0,1,0
45,2,3,1103829.03,0,1,1,1,2,0
64,1,4,367847.46,0,0,2,0,2,1
44,2,2,702929.43,2,1,2,1,1,0
33,1,4,112365,2,0,1,0,3,0
40,1,1,575273.52,3,0,2,1,1,0
43,2,3,1227356.46,2,0,4,1,2,0
71,1,2,1023024.51,4,1,1,1,3,0
50,1,1,800177.76,4,1,2,0,1,0
47,1,3,177032.52,1,1,2,0,1,0
34,2,4,1042497.72,1,0,1,1,2,0
32,2,4,1286119.62,2,1,2,1,2,0
28,2,3,1210450.32,3,1,1,1,2,0
44,2,1,627567.3,4,0,2,1,2,0
35,1,2,686972.25,2,1,2,1,3,0
33,2,2,994615.47,3,0,1,0,1,0
29,1,3,756922.77,4,0,2,0,3,1
55,2,3,548629.2,1,0,1,1,1,0
29,1,3,673720.74,3,1,2,1,1,0
33,1,3,850146.3,3,1,2,0,1,0
36,2,4,624206.7,4,1,2,0,2,1
39,1,2,1266709.14,3,0,1,0,1,0
36,2,4,864243.63,4,0,1,0,1,0
41,2,4,1134467.46,4,0,2,1,1,0
40,2,2,917787.15,4,0,2,1,2,1
47,1,2,293492.7,1,1,1,1,1,0
40,2,4,369,1,0,2,0,3,0
31,1,2,1554216.75,1,0,2,0,2,0
34,2,2,526729.86,2,0,2,1,2,0
50,1,1,292765.41,0,1,2,0,1,1
28,1,4,1224573.39,1,0,1,1,1,0
26,1,3,2011334.22,4,0,1,0,3,0
50,1,3,319674.06,3,0,1,1,1,0
25,2,2,298681.65,0,1,1,1,3,0
42,1,2,931047.21,1,0,2,0,1,0
59,2,2,61354.71,5,0,2,1,2,0
39,1,2,896484.51,4,0,1,0,3,1
49,1,4,1192970.25,3,0,1,1,1,1
26,1,2,1670057.55,2,1,2,1,2,0
49,1,3,945306,3,1,2,1,1,0
41,2,4,33570,2,0,2,0,1,1
39,2,2,492873.03,2,0,2,1,2,0
48,1,3,384327.9,2,0,2,0,3,0
34,1,4,501159.42,1,1,1,1,3,0
26,1,1,2059292.43,1,1,2,1,1,0
35,2,4,1921925.61,3,0,1,1,2,0
40,1,3,1210449.15,0,1,2,1,2,1
42,2,4,595572.48,3,0,1,1,1,0
54,2,3,210183.48,4,1,1,1,2,0
59,1,1,1096810.38,3,1,1,0,2,1
40,1,2,416663.46,1,0,2,0,1,0
31,2,1,172448.55,3,1,1,0,1,0
55,2,4,1343107.35,4,1,1,1,2,1
54,1,1,708792.66,0,0,2,1,2,0
40,1,1,1071861.12,3,1,2,1,2,1
42,2,3,1798491.33,2,1,1,1,2,0
49,2,2,61866,5,0,2,0,1,0
48,1,2,1886335.02,1,1,2,1,1,0
52,2,1,746270.01,2,0,2,1,1,0
33,2,2,1056192.93,2,0,2,0,3,1
40,2,3,1638552.51,3,0,2,1,1,0
45,2,1,1204649.1,2,1,2,1,2,1
38,2,3,1235747.07,1,1,2,1,2,0
35,2,3,1685409.39,3,0,1,0,1,0
24,1,1,1607678.91,2,1,2,1,1,0
41,2,1,1079551.8,3,1,2,1,1,0
49,2,2,140300.73,1,0,1,1,3,0
40,2,1,1880485.83,2,1,1,1,1,0
32,1,3,440026.74,3,0,1,1,1,0
31,1,1,922984.83,1,1,2,1,1,0
40,1,4,76905,2,0,2,0,2,0
47,1,4,1378296.09,4,0,1,0,2,1
41,1,3,1035186.84,3,0,2,1,2,0
39,2,2,416711.52,2,0,1,1,1,0
42,1,3,326876.22,1,1,2,1,3,0
35,2,2,1458768.24,3,1,2,1,2,1
49,2,1,1348761.15,3,0,1,1,1,0
43,2,2,1843552.17,0,1,1,0,1,0
46,2,1,784840.95,1,0,1,1,2,0
40,2,3,1017031.77,3,1,1,1,3,0
32,1,3,865687.86,3,1,1,1,1,0
23,1,2,656955.45,2,1,2,1,1,0
39,1,4,1397581.56,3,1,2,1,1,0
44,2,2,740668.86,3,0,1,0,2,0
47,1,4,116283.87,2,1,2,1,2,0
44,1,2,780675.93,1,0,1,1,1,0
39,2,1,1674999,3,1,2,0,1,0
30,2,3,525347.91,1,1,2,0,1,0
36,2,3,635130.36,2,1,1,0,3,0
29,1,2,379217.16,2,0,1,1,2,0
36,1,2,69939,1,1,2,1,1,0
68,2,3,124605,3,0,1,1,1,0
47,1,2,1123058.07,3,1,1,1,1,0
45,1,2,595606.5,5,1,1,1,1,0
32,1,1,1374310.71,2,0,1,1,2,0
33,2,1,1069866.27,3,1,1,0,1,0
35,2,2,715927.77,0,0,1,0,1,1
45,1,2,671510.79,4,0,1,1,1,1
43,2,2,122733,4,0,2,1,2,0
37,1,3,1228540.59,3,1,1,1,1,1
39,2,2,311144.85,1,0,2,1,1,1
32,2,1,510445.62,5,0,1,0,2,0
39,2,1,697604.94,0,0,1,0,2,0
27,1,3,698362.2,3,1,1,0,3,0
29,2,4,174694.05,1,1,1,0,1,0
48,2,2,128875.77,1,1,1,0,1,0
30,1,2,793362.87,0,1,1,0,1,0
35,2,1,858495.51,2,0,2,1,3,0
38,1,2,1562237.19,0,0,1,1,2,0
45,1,3,1072704.06,1,0,1,0,3,0
25,2,3,755787.42,0,1,1,0,2,1
38,1,1,620214.66,2,0,2,1,2,0
47,1,4,2436435.81,1,0,1,0,1,0
46,2,1,1500189.66,2,0,1,1,1,0
44,2,2,84358.62,3,0,1,1,1,1
42,2,1,1232568.99,4,0,1,0,2,1
31,1,4,1047499.2,4,1,2,1,1,0
30,2,4,1141373.25,0,0,2,1,1,0
41,1,1,25569,3,1,1,1,3,1
43,2,1,1222277.22,2,0,2,1,1,1
54,1,3,1120645.8,4,1,1,0,1,0
33,2,4,668474.91,4,0,2,1,1,0
52,1,4,590493.6,3,1,2,1,1,1
42,2,2,1377997.74,0,0,1,1,3,0
49,1,1,1415702.7,2,0,1,0,1,0
23,2,2,309578.22,2,0,2,0,2,0
41,2,2,630858.15,1,1,1,1,3,0
44,1,1,137655,2,0,2,0,1,1
30,2,3,444166.65,0,1,1,0,2,0
30,2,2,1049602.95,2,0,2,1,2,0
55,2,3,216329.49,2,0,2,0,3,0
33,1,2,914405.76,4,1,2,1,3,0
36,1,2,889609.41,2,0,1,1,1,0
35,2,3,210515.76,2,1,1,1,1,0
29,2,2,80685,3,1,2,0,1,0
36,1,4,140517,1,1,2,1,1,0
38,1,3,80757,4,1,2,0,1,1
29,2,3,729712.98,2,0,1,1,1,0
43,2,3,1200950.28,3,1,1,0,3,0
37,2,4,1668141,3,0,1,1,1,0
60,2,2,653418.9,4,1,2,1,3,0
35,1,2,32625,1,1,4,1,1,0
45,2,1,86787,2,0,2,0,1,0
51,1,3,126578.52,2,1,2,1,2,0
52,2,1,9891,4,1,2,0,3,0
50,2,4,462886.29,4,0,1,1,1,0
36,2,2,605792.79,2,1,1,0,2,1
42,1,2,216338.85,4,0,1,1,1,0
31,2,3,682775.91,4,1,2,0,2,0
39,2,1,379417.41,1,1,1,1,2,0
47,2,3,133479,2,0,1,0,1,0
53,2,1,1293405.57,1,0,1,0,2,1
51,2,4,54178.2,4,1,1,1,1,0
31,1,2,1260905.4,3,1,1,0,2,0
40,2,3,499305.33,2,0,4,0,1,1
40,1,2,887864.04,4,0,4,1,1,0
29,1,1,893094.57,1,0,1,1,3,0
38,2,1,156069,2,0,2,0,1,0
43,2,2,1222711.2,0,1,2,1,3,0
55,2,4,828539.37,4,1,2,1,1,1
43,2,1,1333925.55,1,0,1,1,1,0
41,2,1,265320.9,4,0,2,1,1,0
32,1,4,197425.53,2,1,1,0,3,0
43,2,2,55818,1,1,2,0,1,0
36,2,3,828477.81,1,1,1,0,1,1
38,2,4,93294,3,1,2,1,2,0
47,2,2,758619.36,2,1,2,1,3,0
57,2,2,2244092.58,2,0,1,0,2,0
37,2,2,166275,3,0,1,1,3,0
33,2,3,1646113.86,2,1,2,1,2,0
46,1,3,1351048.41,5,0,2,0,2,0
41,2,3,702802.17,2,1,1,1,1,0
66,1,3,1965740.67,1,1,1,1,2,0
31,2,2,815714.19,4,0,1,1,2,0
26,1,3,591672.96,2,0,2,1,1,0
36,1,2,673536.51,3,1,4,1,3,0
35,2,1,676144.89,1,1,2,0,1,0
30,2,2,1005541.38,3,0,2,1,2,0
44,2,1,392904.36,1,0,2,0,1,1
33,2,4,573163.56,0,0,2,1,2,1
55,1,1,1175737.14,3,0,1,1,1,0
38,2,4,1359029.7,2,1,1,1,2,1
26,1,4,46818,3,0,2,1,3,0
54,2,2,1052147.88,1,1,1,1,1,1
